,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.387,0.086,0.276,0.088,0.003,0.067,0.002,0.052,0.002,0.035,0.017
1911-1920,0.387,0.0,0.275,0.909,0.169,0.007,0.358,0.003,0.073,0.092,0.451,0.008
1921-1930,0.086,0.275,0.0,0.602,0.043,0.0,0.635,0.004,0.346,0.291,0.637,0.001
1931-1940,0.276,0.909,0.602,0.0,0.336,0.008,0.847,0.009,0.287,0.092,0.523,0.005
1941-1950,0.088,0.169,0.043,0.336,0.0,0.001,0.155,0.009,0.079,0.013,0.546,0.01
1951-1960,0.003,0.007,0.0,0.008,0.001,0.0,0.195,0.002,0.097,0.06,0.033,0.232
1961-1970,0.067,0.358,0.635,0.847,0.155,0.195,0.0,0.087,0.808,0.634,0.882,0.11
1971-1980,0.002,0.003,0.004,0.009,0.009,0.002,0.087,0.0,0.229,0.099,0.182,0.105
1981-1990,0.052,0.073,0.346,0.287,0.079,0.097,0.808,0.229,0.0,0.974,0.829,0.209
1991-2000,0.002,0.092,0.291,0.092,0.013,0.06,0.634,0.099,0.974,0.0,0.994,0.298
2001-2010,0.035,0.451,0.637,0.523,0.546,0.033,0.882,0.182,0.829,0.994,0.0,0.042
2011-2018,0.017,0.008,0.001,0.005,0.01,0.232,0.11,0.105,0.209,0.298,0.042,0.0
