synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s11270,blatt,1901-1910,1911-1920,0.016575009387460482,0.08263181033233442
s11270,blatt,1911-1920,1921-1930,0.007072880979539824,0.1380419444906605
s11270,blatt,1921-1930,1931-1940,0.00948720830574187,0.43934325249770767
s11270,blatt,1931-1940,1941-1950,0.03576001676227276,0.5837372241721295
s11270,blatt,1941-1950,1951-1960,0.011085093301388394,0.2417810708647729
s11270,blatt,1951-1960,1961-1970,0.010532827622340679,0.35109325604806835
s11270,blatt,1961-1970,1971-1980,0.018169979263102244,0.19622799688741355
s11270,blatt,1971-1980,1981-1990,0.019404978259471243,0.15712329285050652
s11270,blatt,1981-1990,1991-2000,0.007724822403934015,0.2860542195534734
s11270,blatt,1991-2000,2001-2010,0.06602273440699845,1.3456997584268777
