,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.164,0.353,0.683,0.137,0.793,0.194,0.087,0.168,0.194,0.691,0.132
1911-1920,0.164,0.0,0.942,0.524,0.639,0.695,0.2,0.002,0.157,0.023,0.039,0.006
1921-1930,0.353,0.942,0.0,0.507,0.4,0.756,0.357,0.01,0.318,0.064,0.095,0.033
1931-1940,0.683,0.524,0.507,0.0,0.352,0.794,0.429,0.057,0.154,0.171,0.542,0.423
1941-1950,0.137,0.639,0.4,0.352,0.0,0.416,0.112,0.01,0.088,0.057,0.08,0.068
1951-1960,0.793,0.695,0.756,0.794,0.416,0.0,0.833,0.05,0.699,0.608,0.855,0.882
1961-1970,0.194,0.2,0.357,0.429,0.112,0.833,0.0,0.101,0.771,0.269,0.292,0.546
1971-1980,0.087,0.002,0.01,0.057,0.01,0.05,0.101,0.0,0.071,0.017,0.127,0.075
1981-1990,0.168,0.157,0.318,0.154,0.088,0.699,0.771,0.071,0.0,0.139,0.268,0.385
1991-2000,0.194,0.023,0.064,0.171,0.057,0.608,0.269,0.017,0.139,0.0,0.47,0.163
2001-2010,0.691,0.039,0.095,0.542,0.08,0.855,0.292,0.127,0.268,0.47,0.0,0.706
2011-2018,0.132,0.006,0.033,0.423,0.068,0.882,0.546,0.075,0.385,0.163,0.706,0.0
