,1911-1920,1921-1930,1931-1940,1961-1970,1971-1980,1991-2000,2001-2010,2011-2018
1911-1920,0.0,18.92230930136965,15.784365200808638,18.087460489463457,17.9304631331291,15.45647042873816,13.010031858715688,11.451791494750037
1921-1930,18.92230930136965,0.0,21.92082768648513,24.085286421567965,23.74352447287182,23.992678600889803,21.137263918870982,20.036982569311686
1931-1940,15.784365200808638,21.92082768648513,0.0,20.299172061414513,20.266324357306026,20.667624585284116,17.719712133458184,16.050740876237246
1961-1970,18.087460489463457,24.085286421567965,20.299172061414513,0.0,23.101502215020528,21.327359703482056,19.86691531625027,18.263308710019437
1971-1980,17.9304631331291,23.74352447287182,20.266324357306026,23.101502215020528,0.0,19.86599853364294,15.644737640533316,15.600100619319207
1991-2000,15.45647042873816,23.992678600889803,20.667624585284116,21.327359703482056,19.86599853364294,0.0,16.57356661022519,16.061952275600895
2001-2010,13.010031858715688,21.137263918870982,17.719712133458184,19.86691531625027,15.644737640533316,16.57356661022519,0.0,9.632735375423596
2011-2018,11.451791494750037,20.036982569311686,16.050740876237246,18.263308710019437,15.600100619319207,16.061952275600895,9.632735375423596,0.0
