,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.147,0.045,0.341,0.438,0.065,0.612,0.02,0.612,0.186,0.246,0.128
1911-1920,0.147,0.0,0.0,0.122,0.116,0.01,0.079,0.0,0.023,0.218,0.037,0.007
1921-1930,0.045,0.0,0.0,0.044,0.014,0.002,0.212,0.112,0.195,0.005,0.034,0.008
1931-1940,0.341,0.122,0.044,0.0,0.531,0.095,0.49,0.008,0.304,0.246,0.387,0.114
1941-1950,0.438,0.116,0.014,0.531,0.0,0.142,0.152,0.011,0.083,0.159,0.064,0.028
1951-1960,0.065,0.01,0.002,0.095,0.142,0.0,0.102,0.03,0.055,0.353,0.116,0.273
1961-1970,0.612,0.079,0.212,0.49,0.152,0.102,0.0,0.008,0.89,0.269,0.776,0.184
1971-1980,0.02,0.0,0.112,0.008,0.011,0.03,0.008,0.0,0.015,0.014,0.0,0.114
1981-1990,0.612,0.023,0.195,0.304,0.083,0.055,0.89,0.015,0.0,0.226,0.806,0.168
1991-2000,0.186,0.218,0.005,0.246,0.159,0.353,0.269,0.014,0.226,0.0,0.434,0.316
2001-2010,0.246,0.037,0.034,0.387,0.064,0.116,0.776,0.0,0.806,0.434,0.0,0.235
2011-2018,0.128,0.007,0.008,0.114,0.028,0.273,0.184,0.114,0.168,0.316,0.235,0.0
