,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.28,0.102,0.351,0.871,0.809,0.368,0.884,0.051,0.008,0.312,0.048
1911-1920,0.28,0.0,0.39,0.196,0.565,0.455,0.071,0.849,0.13,0.148,0.745,0.163
1921-1930,0.102,0.39,0.0,0.044,0.323,0.197,0.131,0.823,0.601,0.458,0.55,0.487
1931-1940,0.351,0.196,0.044,0.0,0.684,0.947,0.122,0.452,0.023,0.012,0.124,0.011
1941-1950,0.871,0.565,0.323,0.684,0.0,0.793,0.53,0.879,0.141,0.1,0.511,0.103
1951-1960,0.809,0.455,0.197,0.947,0.793,0.0,0.824,0.544,0.071,0.1,0.323,0.045
1961-1970,0.368,0.071,0.131,0.122,0.53,0.824,0.0,0.529,0.057,0.015,0.15,0.043
1971-1980,0.884,0.849,0.823,0.452,0.879,0.544,0.529,0.0,0.48,0.379,0.822,0.259
1981-1990,0.051,0.13,0.601,0.023,0.141,0.071,0.057,0.48,0.0,0.345,0.181,0.767
1991-2000,0.008,0.148,0.458,0.012,0.1,0.1,0.015,0.379,0.345,0.0,0.249,0.574
2001-2010,0.312,0.745,0.55,0.124,0.511,0.323,0.15,0.822,0.181,0.249,0.0,0.186
2011-2018,0.048,0.163,0.487,0.011,0.103,0.045,0.043,0.259,0.767,0.574,0.186,0.0
