synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s15791,block,1901-1910,1911-1920,0.046919481682567044,1.0277914741836143
s15791,block,1911-1920,1921-1930,0.029186685953229086,0.6057631001781668
s15791,block,1921-1930,1931-1940,0.05056292745442618,0.4046384930487579
s15791,block,1931-1940,1941-1950,0.012322888742770504,0.3776394904858372
s15791,block,1941-1950,1951-1960,0.05056751626185491,0.1784150268897429
s15791,block,1951-1960,1961-1970,0.07740260284348228,0.8131138411911396
s15791,block,1961-1970,1971-1980,0.05275996534971247,0.6308635409343123
s15791,block,1971-1980,1981-1990,0.04862845482163535,0.1236088670802738
s15791,block,1981-1990,1991-2000,0.020001344548897272,0.2276808392021336
s15791,block,1991-2000,2001-2010,0.0206537140046675,0.061286934763337075
