,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.253,0.051,0.596,0.32,0.041,0.003,0.0,0.0,0.0,0.002,0.01
1911-1920,0.253,0.0,0.023,0.149,0.166,0.001,0.0,0.0,0.0,0.0,0.001,0.002
1921-1930,0.051,0.023,0.0,0.028,0.251,0.011,0.0,0.0,0.0,0.0,0.002,0.002
1931-1940,0.596,0.149,0.028,0.0,0.283,0.083,0.057,0.011,0.0,0.0,0.002,0.049
1941-1950,0.32,0.166,0.251,0.283,0.0,0.174,0.095,0.016,0.002,0.002,0.05,0.045
1951-1960,0.041,0.001,0.011,0.083,0.174,0.0,0.722,0.264,0.0,0.0,0.041,0.003
1961-1970,0.003,0.0,0.0,0.057,0.095,0.722,0.0,0.653,0.0,0.0,0.0,0.001
1971-1980,0.0,0.0,0.0,0.011,0.016,0.264,0.653,0.0,0.0,0.0,0.011,0.002
1981-1990,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.289,0.0,0.0
1991-2000,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.289,0.0,0.0,0.0
2001-2010,0.002,0.001,0.002,0.002,0.05,0.041,0.0,0.011,0.0,0.0,0.0,0.0
2011-2018,0.01,0.002,0.002,0.049,0.045,0.003,0.001,0.002,0.0,0.0,0.0,0.0
