synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s24528,universität,1901-1910,1911-1920,0.1664890791094558,0.014728181506156807
s24528,universität,1911-1920,1921-1930,0.18442784595449405,0.03275513531128106
s24528,universität,1921-1930,1931-1940,0.061256679878950136,0.0783510490996917
s24528,universität,1931-1940,1941-1950,0.10865159831046672,0.04143419963007769
s24528,universität,1941-1950,1951-1960,0.16414508034987002,0.024257740968522935
s24528,universität,1951-1960,1961-1970,0.12712404144550454,0.07546390833954632
s24528,universität,1961-1970,1971-1980,0.09338405803938588,0.03755783429524218
s24528,universität,1971-1980,1981-1990,0.21770289347138114,0.0854293207260012
s24528,universität,1981-1990,1991-2000,0.24707048265499515,0.02064389471622941
s24528,universität,1991-2000,2001-2010,0.18530053436133292,0.034723891577878356
