,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.166,0.807,0.426,0.389,0.252,0.183,0.56,0.548,0.321,0.604,0.127
1911-1920,0.166,0.0,0.39,0.189,0.001,0.064,0.03,0.425,0.258,0.058,0.38,0.006
1921-1930,0.807,0.39,0.0,0.8,0.121,0.388,0.391,0.619,0.425,0.383,0.514,0.049
1931-1940,0.426,0.189,0.8,0.0,0.084,0.593,0.227,0.747,0.488,0.331,0.63,0.098
1941-1950,0.389,0.001,0.121,0.084,0.0,0.042,0.027,0.824,0.491,0.075,0.844,0.013
1951-1960,0.252,0.064,0.388,0.593,0.042,0.0,0.874,0.95,0.48,0.53,0.824,0.338
1961-1970,0.183,0.03,0.391,0.227,0.027,0.874,0.0,0.897,0.451,0.945,0.763,0.206
1971-1980,0.56,0.425,0.619,0.747,0.824,0.95,0.897,0.0,0.869,0.883,0.848,0.75
1981-1990,0.548,0.258,0.425,0.488,0.491,0.48,0.451,0.869,0.0,0.498,0.688,0.487
1991-2000,0.321,0.058,0.383,0.331,0.075,0.53,0.945,0.883,0.498,0.0,0.795,0.318
2001-2010,0.604,0.38,0.514,0.63,0.844,0.824,0.763,0.848,0.688,0.795,0.0,0.733
2011-2018,0.127,0.006,0.049,0.098,0.013,0.338,0.206,0.75,0.487,0.318,0.733,0.0
