timespan_1,timespan_2,distance,drift_magnitude,p_value
1911-1920,1941-1950,3,176.47288215111064,0.001
1911-1920,2011-2018,10,164.78733829137957,0.006
1941-1950,2011-2018,7,133.76859823776687,0.013
1941-1950,1961-1970,2,137.54793679722437,0.027
1911-1920,1961-1970,5,155.61967715777217,0.03
1941-1950,1951-1960,1,135.503724677351,0.042
1921-1930,2011-2018,9,151.90029340181184,0.049
