,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.564,0.908,0.454,0.447,0.347,0.983,0.759,0.122,0.675,0.657,0.796
1911-1920,0.564,0.0,0.254,0.274,0.086,0.03,0.272,0.315,0.252,0.243,0.092,0.175
1921-1930,0.908,0.254,0.0,0.092,0.196,0.252,0.51,0.348,0.04,0.216,0.321,0.379
1931-1940,0.454,0.274,0.092,0.0,0.212,0.027,0.286,0.216,0.037,0.203,0.086,0.211
1941-1950,0.447,0.086,0.196,0.212,0.0,0.173,0.447,0.192,0.008,0.173,0.125,0.243
1951-1960,0.347,0.03,0.252,0.027,0.173,0.0,0.531,0.254,0.003,0.029,0.073,0.325
1961-1970,0.983,0.272,0.51,0.286,0.447,0.531,0.0,0.94,0.07,0.302,0.229,0.865
1971-1980,0.759,0.315,0.348,0.216,0.192,0.254,0.94,0.0,0.195,0.268,0.152,0.445
1981-1990,0.122,0.252,0.04,0.037,0.008,0.003,0.07,0.195,0.0,0.087,0.017,0.056
1991-2000,0.675,0.243,0.216,0.203,0.173,0.029,0.302,0.268,0.087,0.0,0.868,0.381
2001-2010,0.657,0.092,0.321,0.086,0.125,0.073,0.229,0.152,0.017,0.868,0.0,0.299
2011-2018,0.796,0.175,0.379,0.211,0.243,0.325,0.865,0.445,0.056,0.381,0.299,0.0
