synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25245,bank,1901-1910,1911-1920,0.023943774247494946,0.06647880202610934
s25245,bank,1911-1920,1921-1930,0.023934400192342116,0.08269659679290461
s25245,bank,1921-1930,1931-1940,0.06162971139140926,0.1365976350068696
s25245,bank,1931-1940,1941-1950,0.042979610212811666,0.1865157762288422
s25245,bank,1941-1950,1951-1960,0.022581832343445567,0.06051017263025256
s25245,bank,1951-1960,1961-1970,0.022082794378154226,0.07862736964735358
s25245,bank,1961-1970,1971-1980,0.02917782859111062,0.21426389811330587
s25245,bank,1971-1980,1981-1990,0.019681895100082194,0.07170691058546193
s25245,bank,1981-1990,1991-2000,0.045753732451202817,0.06673804692839243
s25245,bank,1991-2000,2001-2010,0.03789439272017961,0.2047658461430811
