,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.22,0.355,0.122,0.046,0.141,0.185,0.104,0.043,0.037,0.037,0.087
1911-1920,0.22,0.0,0.411,0.58,0.141,0.271,0.292,0.316,0.476,0.298,0.416,0.298
1921-1930,0.355,0.411,0.0,0.638,0.429,0.355,0.528,0.458,0.723,0.628,0.647,0.531
1931-1940,0.122,0.58,0.638,0.0,0.029,0.159,0.709,0.553,0.098,0.044,0.272,0.447
1941-1950,0.046,0.141,0.429,0.029,0.0,0.137,0.025,0.04,0.415,0.257,0.087,0.005
1951-1960,0.141,0.271,0.355,0.159,0.137,0.0,0.052,0.154,0.112,0.065,0.096,0.153
1961-1970,0.185,0.292,0.528,0.709,0.025,0.052,0.0,0.569,0.032,0.005,0.022,0.042
1971-1980,0.104,0.316,0.458,0.553,0.04,0.154,0.569,0.0,0.064,0.005,0.022,0.119
1981-1990,0.043,0.476,0.723,0.098,0.415,0.112,0.032,0.064,0.0,0.303,0.129,0.009
1991-2000,0.037,0.298,0.628,0.044,0.257,0.065,0.005,0.005,0.303,0.0,0.172,0.0
2001-2010,0.037,0.416,0.647,0.272,0.087,0.096,0.022,0.022,0.129,0.172,0.0,0.087
2011-2018,0.087,0.298,0.531,0.447,0.005,0.153,0.042,0.119,0.009,0.0,0.087,0.0
