,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
1911-1920,0.0,837.2841045522398,760.7854855774505,906.3309430217665,912.453820176443,838.3364010955407
1921-1930,837.2841045522398,0.0,492.47713352870863,507.79759512253463,807.9783562788587,737.5477623252822
1931-1940,760.7854855774505,492.47713352870863,0.0,586.946963400911,756.0599450093764,680.8639712202215
1941-1950,906.3309430217665,507.79759512253463,586.946963400911,0.0,890.633668396993,828.5508774403233
1951-1960,912.453820176443,807.9783562788587,756.0599450093764,890.633668396993,0.0,808.9331136156592
1991-2000,838.3364010955407,737.5477623252822,680.8639712202215,828.5508774403233,808.9331136156592,0.0
