1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
13.230535805225372,0.9353346228599548,-7.943972110748291,13.972594022750854,-12.002813339233398
18.781840205192566,5.371503949165344,4.167308807373047,-10.215478420257568,-7.3587541580200195
-13.527406295140585,7.837195334335168,-13.972418405115604,14.216246843338013,-12.729547023773193
-21.651840368906655,3.9993403752644854,5.938274463017781,0.6083093285560608,9.194544017314911
-5.470536470413208,5.411144097646078,-5.574152787526449,23.338733673095703,-8.612072944641113
-2.5357096195220947,-1.3977912267049153,14.295129259427389,-11.88907277584076,-1.2755258083343506
4.329786062240601,-9.601614475250244,-5.119024276733398,26.618937969207764,-7.4779887199401855
0.7682968775431318,3.8391769727071123,7.420785844326019,1.1391358971595764,16.420528411865234
7.498171329498291,14.998689651489258,-7.502574145793915,-22.25890189409256,16.563537120819092
9.72485633691152,-0.7304572860399885,4.883394976456961,2.7586476802825928,-12.762464761734009
-3.9681511322657266,1.1365101734797158,8.287074565887451,-7.995714426040649,4.0655198097229
-12.780862490336101,6.239998539288839,2.2214236160119376,-5.063054591417313,3.173210561275482
-13.726202448209127,8.538220445315044,-17.172289093335472,8.747266352176666,2.628470003604889
-0.1913914680480957,0.8986357053120932,-2.9574642976125083,23.17068123817444,-18.265629529953003
6.311513702074686,2.979670882225037,0.027870734532673858,6.049577474594116,-9.349735021591187
-3.800350109736125,-13.423427124818165,21.468129575252533,-16.56737995147705,-0.16598176956176758
-1.3486416339874268,8.146018942197164,-0.3316309054692588,-20.441022396087646,7.822558403015137
-13.860997358957928,-5.036015510559081,13.241888259227077,-3.9740415159612894,3.1336554884910583
7.475197831789652,11.404034972190857,-14.293212334314982,17.287699460983276,-4.574765264987946
-9.951080878575642,4.6702308456103,0.6385684410730998,-3.5476648211479187,6.494536638259888
17.206628521283466,7.960599064826965,-3.6415174802144366,10.674603462219238,-6.433285713195801
13.225225925445557,-10.499016443888346,-2.782033701737722,10.696727693080902,-13.831435680389404
0.28585227330525687,-3.465758164723714,-20.170334815979004,21.195446729660034,-9.468271017074585
35.268423557281494,-6.256054242451985,7.234444936116536,-16.250455379486084,10.257034003734589
1.6861159006754556,0.7101829250653586,0.7318324446678162,-0.10602748394012451,0.38606691360473633
-5.91663916905721,-1.1801550388336182,5.650325616200765,-1.7277613878250122,0.9842693209648132
5.376949141422908,-10.036169479290646,-13.548682570457458,19.890097737312317,-5.513824701309204
-13.50109804670016,-3.7636231879393254,7.279239257176717,-0.16768336296081543,-5.964518070220947
-7.997605800628662,-0.21790361404418945,-1.6954039335250854,13.918006777763367,-18.639522552490234
7.294830322265625,4.534494946400325,-0.2754705647627513,-19.618587255477905,12.128813743591309
17.44061342875163,-11.693230867385864,5.378607471783956,-3.1287251710891724,6.533298373222351
-14.33760436375936,-4.763216495513916,10.279213746388752,-0.03768110275268555,-6.2925310134887695
13.228809197743733,-17.825806935628254,-0.2670557498931885,18.77834153175354,-16.10678243637085
-14.50180427233378,-14.39545528093974,10.95285471280416,7.884584188461304,15.296068668365479
5.142997622489929,-3.6613001426060996,-5.974046270052592,5.24511194229126,13.009403944015503
5.427872786919276,-1.8244113077720012,4.353211844960849,-14.208619832992554,5.113368332386017
-13.582730611165365,11.382646560668945,-4.108146349589029,-5.952868938446045,18.073108673095703
25.55535570780436,-5.7923305829366045,-2.732188542683919,3.9276294708251953,-4.781905651092529
16.64659110705058,4.350877285003662,5.784148683150609,-30.022694498300552,15.811903953552246
-12.887125233809153,-0.22394645214080788,3.8206608096758523,-13.280130505561829,3.8615312576293945
4.830576181411743,-9.670183897018433,5.447104454040527,0.45074462890625,-0.13956165313720703
-4.937181383371353,5.25848459204038,4.790445725123087,-10.640740394592285,4.408993244171143
2.146130124727885,0.22005220254262292,-5.310265779495239,18.023138523101807,-7.851101875305176
-13.573373476664226,6.3589465618133545,9.093722263971964,-9.94347071647644,6.899475336074829
1.2581553359826405,3.833512783050537,-7.017714244623979,-9.962437249720097,13.851201295852661
9.757585048675537,2.9234222422043485,0.5575901021560032,-7.295714855194092,6.996197462081909
6.093019699056943,-5.434217746059099,8.976254065831501,8.714279174804688,-21.78073787689209
-7.540890693664551,9.409529606501263,-10.06691352526347,14.818553447723389,-6.432344436645508
29.67963469028473,-4.9242961804072065,-1.3779018719991045,19.452566146850586,-11.229165077209473
-24.21008062362671,0.39038125673929835,3.9214771588643393,-2.7672007083892822,-4.332084655761719
