,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.017,0.514,0.522,0.472,0.914,0.109,0.29,0.094,0.457,0.452,0.539
1911-1920,0.017,0.0,0.001,0.254,0.202,0.039,0.282,0.041,0.562,0.015,0.032,0.0
1921-1930,0.514,0.001,0.0,0.156,0.093,0.434,0.006,0.073,0.011,0.087,0.084,0.679
1931-1940,0.522,0.254,0.156,0.0,0.788,0.387,0.688,0.886,0.688,0.643,0.769,0.329
1941-1950,0.472,0.202,0.093,0.788,0.0,0.407,0.376,0.464,0.51,0.264,0.72,0.177
1951-1960,0.914,0.039,0.434,0.387,0.407,0.0,0.068,0.178,0.076,0.235,0.365,0.4
1961-1970,0.109,0.282,0.006,0.688,0.376,0.068,0.0,0.21,0.541,0.091,0.106,0.027
1971-1980,0.29,0.041,0.073,0.886,0.464,0.178,0.21,0.0,0.447,0.29,0.669,0.253
1981-1990,0.094,0.562,0.011,0.688,0.51,0.076,0.541,0.447,0.0,0.082,0.172,0.043
1991-2000,0.457,0.015,0.087,0.643,0.264,0.235,0.091,0.29,0.082,0.0,0.379,0.344
2001-2010,0.452,0.032,0.084,0.769,0.72,0.365,0.106,0.669,0.172,0.379,0.0,0.271
2011-2018,0.539,0.0,0.679,0.329,0.177,0.4,0.027,0.253,0.043,0.344,0.271,0.0
