,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.469,0.249,0.632,0.83,0.761,0.61,0.93,0.127,0.333,0.513,0.108
1911-1920,0.469,0.0,0.047,0.532,0.324,0.101,0.549,0.729,0.0,0.004,0.002,0.001
1921-1930,0.249,0.047,0.0,0.482,0.086,0.579,0.633,0.876,0.174,0.076,0.125,0.347
1931-1940,0.632,0.532,0.482,0.0,0.336,0.987,0.657,0.86,0.195,0.704,0.391,0.165
1941-1950,0.83,0.324,0.086,0.336,0.0,0.269,0.836,0.858,0.36,0.128,0.108,0.02
1951-1960,0.761,0.101,0.579,0.987,0.269,0.0,0.633,0.971,0.497,0.973,0.79,0.267
1961-1970,0.61,0.549,0.633,0.657,0.836,0.633,0.0,1.0,0.538,0.677,0.756,0.318
1971-1980,0.93,0.729,0.876,0.86,0.858,0.971,1.0,0.0,0.894,0.922,0.992,0.604
1981-1990,0.127,0.0,0.174,0.195,0.36,0.497,0.538,0.894,0.0,0.01,0.009,0.301
1991-2000,0.333,0.004,0.076,0.704,0.128,0.973,0.677,0.922,0.01,0.0,0.3,0.151
2001-2010,0.513,0.002,0.125,0.391,0.108,0.79,0.756,0.992,0.009,0.3,0.0,0.037
2011-2018,0.108,0.001,0.347,0.165,0.02,0.267,0.318,0.604,0.301,0.151,0.037,0.0
