synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s6399,bank,1901-1910,1911-1920,0.019106491649336494,0.41948483680050846
s6399,bank,1911-1920,1921-1930,0.012887859110089914,0.38570633204813376
s6399,bank,1921-1930,1931-1940,0.06117407218428869,1.2414388548454995
s6399,bank,1931-1940,1941-1950,0.0417004249129623,0.5041493736275033
s6399,bank,1941-1950,1951-1960,0.060897159768643835,0.15520124831618073
s6399,bank,1951-1960,1961-1970,0.013144829894260511,0.44543708193563203
s6399,bank,1961-1970,1971-1980,0.012913897989635834,0.3767357899337256
s6399,bank,1971-1980,1981-1990,0.0103174517700093,0.3009651580984312
s6399,bank,1981-1990,1991-2000,0.11963370398982079,0.36305210269865934
s6399,bank,1991-2000,2001-2010,0.007196388781288367,0.30955689255918933
