,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.534,0.337,0.059,0.526,0.053,0.056,0.195,0.765,0.345,0.962,0.86
1911-1920,0.534,0.0,0.201,0.074,0.2,0.002,0.01,0.087,0.715,0.094,0.774,0.425
1921-1930,0.337,0.201,0.0,0.576,0.264,0.044,0.503,0.965,0.186,0.87,0.539,0.85
1931-1940,0.059,0.074,0.576,0.0,0.018,0.001,0.005,0.057,0.028,0.142,0.113,0.178
1941-1950,0.526,0.2,0.264,0.018,0.0,0.43,0.278,0.179,0.377,0.687,0.421,0.788
1951-1960,0.053,0.002,0.044,0.001,0.43,0.0,0.55,0.04,0.013,0.904,0.124,0.51
1961-1970,0.056,0.01,0.503,0.005,0.278,0.55,0.0,0.526,0.018,1.0,0.255,0.954
1971-1980,0.195,0.087,0.965,0.057,0.179,0.04,0.526,0.0,0.122,0.855,0.665,0.993
1981-1990,0.765,0.715,0.186,0.028,0.377,0.013,0.018,0.122,0.0,0.196,0.937,0.705
1991-2000,0.345,0.094,0.87,0.142,0.687,0.904,1.0,0.855,0.196,0.0,0.488,0.985
2001-2010,0.962,0.774,0.539,0.113,0.421,0.124,0.255,0.665,0.937,0.488,0.0,0.963
2011-2018,0.86,0.425,0.85,0.178,0.788,0.51,0.954,0.993,0.705,0.985,0.963,0.0
