,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,3.555486470173176,4.501087399313548,4.77081321208138,4.8999900019971125,6.2438234151284355,5.13231789098137,4.394703454641451,3.0923704011781306,5.993238262632454,3.8535290559382007,4.472158696063199
1911-1920,3.555486470173176,0.0,4.851258475388994,4.902250246009782,5.9328761584262955,8.071712147936484,6.500440397464933,5.040981053944967,3.0981582178586295,7.264968761304233,4.07779359138954,5.383056368978956
1921-1930,4.501087399313548,4.851258475388994,0.0,3.641364021315839,5.946270545305382,6.523047753924115,4.1792927106537485,3.287203956875666,4.985891587745639,4.903863765848432,5.2749814867908,4.805459606837827
1931-1940,4.77081321208138,4.902250246009782,3.641364021315839,0.0,6.463684252266553,7.50133543729285,5.277427953745953,4.345530173875684,5.427043775729065,5.715373585507751,5.58864900372393,5.518298009215119
1941-1950,4.8999900019971125,5.9328761584262955,5.946270545305382,6.463684252266553,0.0,6.002737420104028,5.588391432713423,5.850930417461431,5.179820878838927,6.272472810631813,6.413842140710815,5.678972050559036
1951-1960,6.2438234151284355,8.071712147936484,6.523047753924115,7.50133543729285,6.002737420104028,0.0,4.481169271700979,5.965115317126019,7.308615507314697,5.473348053379805,7.527182666102773,6.335240274022227
1961-1970,5.13231789098137,6.500440397464933,4.1792927106537485,5.277427953745953,5.588391432713423,4.481169271700979,0.0,3.7826371695940852,5.966333907557492,3.7633807464777114,5.925143912554214,4.582106016253868
1971-1980,4.394703454641451,5.040981053944967,3.287203956875666,4.345530173875684,5.850930417461431,5.965115317126019,3.7826371695940852,0.0,4.803776251580505,4.708751245548024,4.801041346716615,3.9965437684272187
1981-1990,3.0923704011781306,3.0981582178586295,4.985891587745639,5.427043775729065,5.179820878838927,7.308615507314697,5.966333907557492,4.803776251580505,0.0,6.767864788806842,3.5945087552962747,4.706054566057572
1991-2000,5.993238262632454,7.264968761304233,4.903863765848432,5.715373585507751,6.272472810631813,5.473348053379805,3.7633807464777114,4.708751245548024,6.767864788806842,0.0,6.6352134086241925,5.38162258239979
2001-2010,3.8535290559382007,4.07779359138954,5.2749814867908,5.58864900372393,6.413842140710815,7.527182666102773,5.925143912554214,4.801041346716615,3.5945087552962747,6.6352134086241925,0.0,4.703246209816192
2011-2018,4.472158696063199,5.383056368978956,4.805459606837827,5.518298009215119,5.678972050559036,6.335240274022227,4.582106016253868,3.9965437684272187,4.706054566057572,5.38162258239979,4.703246209816192,0.0
