timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,1911-1920,1,432.45056978776944,0.023
1901-1910,1981-1990,8,382.8564337068608,0.035
1921-1930,1981-1990,6,446.0576595331904,0.043
