1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
-0.0523783303797245,0.14517514854669572,-0.008916974812746059,0.027734868228435516,-0.6963288187980652,0.5244075655937195
-0.08241822073856986,0.14389147261778512,-0.2881446570158005,0.2735866755247116,-0.047509729862213135,-0.1566975712776184
-0.14539480954408646,0.09048843681812291,0.057946678996086076,-0.0754561722278595,-0.133897602558136,-0.006035804748535156
0.00044507036606467043,-0.013342628876368168,-0.12423509359359741,-0.5334555357694626,0.6569517254829407,0.07511329650878906
0.009709575126180425,0.16111072375788354,-0.1361074366606772,0.2459923792630434,-0.5516892075538635,0.7348582148551941
-0.051426251729329464,-0.011751341695586781,-0.0659431513398886,0.4294506907463074,-0.2863091230392456,0.21014970541000366
-0.0895857264598211,-0.04657978216807046,0.06949728131294253,-0.010512202978134155,0.041619718074798584,-0.2790532112121582
-0.01614447434743238,0.11342664559682203,-0.24965479969978333,-0.0647558867931366,0.3269764184951782,0.12392020225524902
-0.36185363928476966,0.1641763846079508,0.05065371096134186,-0.4020007997751236,0.0785437524318695,0.38006386160850525
0.011672967268774898,0.02063455342625578,-0.10118549894541501,-0.2985565736889839,0.1306057870388031,0.5637111663818359
-0.2138559979697069,0.007186906536420179,-0.11167166829109187,-0.21263685077428818,0.3585035800933838,-0.2705344557762146
0.005838672320047977,-0.1696982870499293,0.053546229004859947,0.2575308531522751,-0.01740109920501709,-0.16560840606689453
0.25121919345110655,0.046003492362797216,0.039515878260135695,-0.718842901289463,0.08599042892456055,0.30364716053009033
0.01123540600140882,-0.06028172870477033,0.1657768189907074,-0.3642171025276184,0.06371617317199707,0.22450780868530273
-0.16082647202226022,0.018910056042174495,-0.01026114765554667,-0.19762175902724266,0.24145209789276123,0.1423211233341135
0.11671336491902662,-0.0007792254288989664,-0.13660988807678232,0.06219625473022461,-0.13826417922973633,0.40931177139282227
-0.202577473440518,-0.010306772372374928,0.09952387594385073,-0.26288377278251573,0.21760083362460136,0.19486525654792786
-0.06253714735309279,0.08158325577775638,-0.07395670861005788,-0.2579008638858795,0.5361054539680481,-0.41054636240005493
0.16338041300574935,-0.021024583528439167,0.22723298147320747,-0.618159580975771,0.3229067921638489,-0.11840492486953735
-0.10802845656871796,0.12469066679477692,-0.0014207959175109863,-0.22966495156288147,-0.0326918363571167,-0.12357151508331299
0.020736729105313656,-0.04598862727483122,0.18424348086118703,-0.040406398475170135,0.2237539291381836,-0.05323326587677002
0.07670020281026763,-0.10328324182579918,0.023526259511709224,0.06439405679702759,-0.02361235022544861,0.03646865487098694
