,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000
1901-1910,0.0,4.1612308064675965,5.259932746471352,6.026629801180382,11.19830509922596,9.61878488557443,6.635321159588812
1911-1920,4.1612308064675965,0.0,4.080938931446583,5.036024420248574,11.142164241067245,8.901152662804439,7.3245687474733945
1921-1930,5.259932746471352,4.080938931446583,0.0,5.889242437808957,9.968387603942196,9.344875988753136,7.921695202646031
1931-1940,6.026629801180382,5.036024420248574,5.889242437808957,0.0,11.792782095588885,9.45706185662418,8.643322076059869
1941-1950,11.19830509922596,11.142164241067245,9.968387603942196,11.792782095588885,0.0,13.654227566054299,13.121441212724362
1951-1960,9.61878488557443,8.901152662804439,9.344875988753136,9.45706185662418,13.654227566054299,0.0,12.663707403310429
1991-2000,6.635321159588812,7.3245687474733945,7.921695202646031,8.643322076059869,13.121441212724362,12.663707403310429,0.0
