,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1931-1940,0.0,4.989829276413411,5.771499412938189,5.962337061975915,6.033705090328461,5.911892885476716,8.576623307370056,6.974679116226426
1941-1950,4.989829276413411,0.0,4.744063083274368,4.757218522439499,4.846773254929911,5.0994386508564,7.710709054577433,5.711943971042186
1951-1960,5.771499412938189,4.744063083274368,0.0,5.123813463106766,5.381452878955117,5.163960119250405,8.282252360573104,6.362881908650136
1961-1970,5.962337061975915,4.757218522439499,5.123813463106766,0.0,4.692298193386096,4.978977938780293,7.969586827843431,6.20541178416325
1971-1980,6.033705090328461,4.846773254929911,5.381452878955117,4.692298193386096,0.0,4.846917444552385,7.785111000727908,6.0378497137983285
1981-1990,5.911892885476716,5.0994386508564,5.163960119250405,4.978977938780293,4.846917444552385,0.0,7.311326765817964,5.556856794093439
2001-2010,8.576623307370056,7.710709054577433,8.282252360573104,7.969586827843431,7.785111000727908,7.311326765817964,0.0,7.645743533386578
2011-2018,6.974679116226426,5.711943971042186,6.362881908650136,6.20541178416325,6.0378497137983285,5.556856794093439,7.645743533386578,0.0
