synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s42868,atmosphäre,1901-1910,1911-1920,0.09127066662174205,1.8034366767789065
s42868,atmosphäre,1911-1920,1921-1930,0.01638769790328623,0.1059063756275376
s42868,atmosphäre,1921-1930,1931-1940,0.044955186555984475,0.1386165221112305
s42868,atmosphäre,1931-1940,1941-1950,0.01587587540848661,0.33959184345609494
s42868,atmosphäre,1941-1950,1951-1960,0.058238889146386495,0.24515062251812936
s42868,atmosphäre,1951-1960,1961-1970,0.006602752900380126,0.2741360132359274
s42868,atmosphäre,1961-1970,1971-1980,0.0683349235652625,2.9329605434709385
s42868,atmosphäre,1971-1980,1981-1990,0.05637187980272601,0.24094332458724402
s42868,atmosphäre,1981-1990,1991-2000,0.01054246980156638,0.1688827770691151
s42868,atmosphäre,1991-2000,2001-2010,0.020151540785023972,1.2719985510422225
