event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1971-1980,1981-1990,5.471828129378645,0.0,1,1981-1990,consecutive
1,2001-2010,2011-2018,3.6484356680186814,0.017,1,2011-2018,consecutive
2,1901-1910,1961-1970,5.399975614271876,0.033,6,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970",sudden_shift
3,1901-1910,1971-1980,6.004677878416436,0.008,7,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980",sudden_shift
4,1911-1920,1931-1940,6.437631283082586,0.017,2,"1921-1930,1931-1940",sudden_shift
5,1911-1920,1961-1970,5.675471137250852,0.043,5,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970",sudden_shift
6,1911-1920,1971-1980,6.165848402560632,0.025,6,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980",sudden_shift
7,1981-1990,2001-2010,3.8494117273702213,0.003,2,"1991-2000,2001-2010",sudden_shift
