event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1981-1990,1991-2000,8.254118832882776,0.038,1,1991-2000,consecutive
1,1901-1910,1981-1990,8.165355682258536,0.001,8,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
2,1911-1920,1981-1990,8.270228558076175,0.03,7,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
3,1921-1930,1961-1970,7.57986221415813,0.029,4,"1931-1940,1941-1950,1951-1960,1961-1970",sudden_shift
4,1921-1930,1981-1990,8.689648424508368,0.002,6,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
5,1931-1940,1981-1990,7.843621720337026,0.002,5,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
6,1941-1950,1981-1990,7.844378878981414,0.007,4,"1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
7,1961-1970,1981-1990,8.95597205725735,0.005,2,"1971-1980,1981-1990",sudden_shift
