,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.146,0.214,0.193,0.291,0.4,0.481,0.351,0.343,0.016,0.03,0.234
1911-1920,0.146,0.0,0.558,0.04,0.108,0.079,0.236,0.043,0.09,0.001,0.002,0.228
1921-1930,0.214,0.558,0.0,0.168,0.387,0.319,0.535,0.104,0.309,0.002,0.006,0.314
1931-1940,0.193,0.04,0.168,0.0,0.592,0.896,0.751,0.333,0.365,0.115,0.139,0.168
1941-1950,0.291,0.108,0.387,0.592,0.0,0.802,0.736,0.39,0.395,0.039,0.029,0.242
1951-1960,0.4,0.079,0.319,0.896,0.802,0.0,0.74,0.785,0.829,0.06,0.089,0.259
1961-1970,0.481,0.236,0.535,0.751,0.736,0.74,0.0,0.289,0.547,0.056,0.101,0.531
1971-1980,0.351,0.043,0.104,0.333,0.39,0.785,0.289,0.0,0.637,0.171,0.23,0.302
1981-1990,0.343,0.09,0.309,0.365,0.395,0.829,0.547,0.637,0.0,0.097,0.131,0.472
1991-2000,0.016,0.001,0.002,0.115,0.039,0.06,0.056,0.171,0.097,0.0,0.213,0.075
2001-2010,0.03,0.002,0.006,0.139,0.029,0.089,0.101,0.23,0.131,0.213,0.0,0.105
2011-2018,0.234,0.228,0.314,0.168,0.242,0.259,0.531,0.302,0.472,0.075,0.105,0.0
