synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s47771,pflaster,1901-1910,1911-1920,0.009862114850026086,0.1239915298733661
s47771,pflaster,1911-1920,1921-1930,0.008627448879455765,0.3110447662571912
s47771,pflaster,1921-1930,1931-1940,0.011200543835134632,0.1737877570928833
s47771,pflaster,1931-1940,1941-1950,0.00657381645971315,0.269501408456361
s47771,pflaster,1941-1950,1951-1960,0.005402594627770603,0.18272239403099988
s47771,pflaster,1951-1960,1961-1970,0.009409961685104037,0.3316157054242261
s47771,pflaster,1961-1970,1971-1980,0.0157574191438717,0.043410952144536524
s47771,pflaster,1971-1980,1981-1990,0.00947476767952179,0.10332545938396323
s47771,pflaster,1981-1990,1991-2000,0.01278018627588792,0.14839496163859683
s47771,pflaster,1991-2000,2001-2010,0.020899208668243525,0.7718824254776454
