event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,3.9993278818322144,0.024,1,1911-1920,consecutive
1,1911-1920,1961-1970,4.215877778641149,0.009,5,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970",sudden_shift
2,1911-1920,1991-2000,3.5935821247007347,0.025,8,"1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
3,1921-1930,1991-2000,3.8737322960536433,0.034,7,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
4,1921-1930,2011-2018,3.5635288419817566,0.016,9,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
