synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10304,tor,1901-1910,1911-1920,0.15088421620412773,0.049991526489516616
s10304,tor,1911-1920,1921-1930,0.09162414481550496,0.018285541251934347
s10304,tor,1921-1930,1931-1940,0.03837543514294127,0.039485078213736736
s10304,tor,1931-1940,1941-1950,0.20746469741611365,0.11385935340050365
s10304,tor,1941-1950,1951-1960,0.28134877515047185,0.07975510043821449
s10304,tor,1951-1960,1961-1970,0.300376945614083,0.08826674742312286
s10304,tor,1961-1970,1971-1980,0.13227889715396834,0.07968097997567093
s10304,tor,1971-1980,1981-1990,0.4470315387258722,0.059683123344359594
s10304,tor,1981-1990,1991-2000,0.17907113780537487,0.07608840483471957
s10304,tor,1991-2000,2001-2010,0.14634496427014446,0.07063190255452176
