event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1911-1920,1921-1930,135.69822908954328,0.023,3,"1921-1930,1931-1940,1941-1950",consecutive
1,1971-1980,1981-1990,175.06122677151322,0.024,1,1981-1990,consecutive
2,1951-1960,1971-1980,172.2091381255682,0.041,2,"1961-1970,1971-1980",sudden_shift
