synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9426,universität,1901-1910,1911-1920,0.7280540475517008,0.0660766603002967
s9426,universität,1911-1920,1921-1930,0.1558362345746098,0.09401817443844575
s9426,universität,1921-1930,1931-1940,2.1993551959412327,1.001821735264563
s9426,universität,1931-1940,1941-1950,0.2015800177358898,0.04921800030642941
s9426,universität,1941-1950,1951-1960,1.8477945716858133,0.15647651193038156
s9426,universität,1951-1960,1961-1970,2.0100620516466416,0.5160552268580305
s9426,universität,1961-1970,1971-1980,3.2998367461095084,0.5761817766375553
s9426,universität,1971-1980,1981-1990,2.1444343891631124,0.0901763959607667
s9426,universität,1981-1990,1991-2000,5.005371684455866,0.7252335475112295
s9426,universität,1991-2000,2001-2010,0.6186493724657103,0.17589747091132688
