,1911-1920,1921-1930,1931-1940,1941-1950,1961-1970,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,304.64159606931355,347.6243605217186,370.5535830640757,492.18577058823,441.29801721979567,402.4313735597279,351.8482226490793,376.8230889371965
1921-1930,304.64159606931355,0.0,375.59143292335835,288.6770981070794,534.0743461700147,469.4698198259586,386.94759868853725,347.47750214737863,383.68534298237853
1931-1940,347.6243605217186,375.59143292335835,0.0,326.59321577816576,442.08254864548786,392.9436214953619,417.55368070879166,372.29822858817226,363.2470007363248
1941-1950,370.5535830640757,288.6770981070794,326.59321577816576,0.0,514.0711938428425,433.15426981790404,389.6786573563378,366.7079796488524,418.59304851152933
1961-1970,492.18577058823,534.0743461700147,442.08254864548786,514.0711938428425,0.0,451.25294520929725,532.6737461655628,502.14883762881766,548.1586759359604
1981-1990,441.29801721979567,469.4698198259586,392.9436214953619,433.15426981790404,451.25294520929725,0.0,444.7713663684691,381.6240441917043,497.4807057503784
1991-2000,402.4313735597279,386.94759868853725,417.55368070879166,389.6786573563378,532.6737461655628,444.7713663684691,0.0,386.741178289799,456.62187196892086
2001-2010,351.8482226490793,347.47750214737863,372.29822858817226,366.7079796488524,502.14883762881766,381.6240441917043,386.741178289799,0.0,425.0291461636662
2011-2018,376.8230889371965,383.68534298237853,363.2470007363248,418.59304851152933,548.1586759359604,497.4807057503784,456.62187196892086,425.0291461636662,0.0
