synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10649,blatt,1901-1910,1911-1920,0.005369545020902015,0.1561335172528492
s10649,blatt,1911-1920,1921-1930,0.0052132089401636505,0.15487420552881764
s10649,blatt,1921-1930,1931-1940,0.0040252519040402624,0.22088433870308352
s10649,blatt,1931-1940,1941-1950,0.016434624165515707,0.3617195941355796
s10649,blatt,1941-1950,1951-1960,0.02952446655479241,0.426357451083567
s10649,blatt,1951-1960,1961-1970,0.007399690960675813,0.2012078149684232
s10649,blatt,1961-1970,1971-1980,0.00857462454109749,0.42829488096576696
s10649,blatt,1971-1980,1981-1990,0.009768844364837805,0.14564112124262962
s10649,blatt,1981-1990,1991-2000,0.026050580376637666,0.12958508067713845
s10649,blatt,1991-2000,2001-2010,0.005943967845145359,0.06449957922300197
