,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,2.7234990467737625,3.65257959071277,3.2121105268990324,3.6075882918678217,4.331808233703872,4.447770892379788,4.943390676278908,4.074751101877715,4.768983625614071,4.696079323457955,5.398858776087037
1911-1920,2.7234990467737625,0.0,2.8399419232179284,2.4709641779220406,3.6876845424750284,3.421112242221739,4.0732280729151915,4.267928680712765,3.6937531766482055,3.8551755349372847,4.024320976115776,4.474215512894113
1921-1930,3.65257959071277,2.8399419232179284,0.0,3.1270628537567213,4.192786274516429,3.2251627372037115,3.892841416521892,3.6097701666726145,4.313416635664998,3.758412223313996,4.14336106426623,4.263690480116589
1931-1940,3.2121105268990324,2.4709641779220406,3.1270628537567213,0.0,3.2853251665228425,3.827457264129374,4.008353726041189,4.345398245726882,3.827195421969129,3.527613791187328,3.767120869610528,4.419884939445509
1941-1950,3.6075882918678217,3.6876845424750284,4.192786274516429,3.2853251665228425,0.0,4.910520274329364,4.5900493489666,5.392175157735407,3.919088375339364,4.384491161492489,4.225306634030045,5.500200067913638
1951-1960,4.331808233703872,3.421112242221739,3.2251627372037115,3.827457264129374,4.910520274329364,0.0,4.65776427745111,4.06248911633483,4.981744244740756,4.024716234691463,4.6861043205880035,4.295115880508118
1961-1970,4.447770892379788,4.0732280729151915,3.892841416521892,4.008353726041189,4.5900493489666,4.65776427745111,0.0,4.61613849258941,4.836910295512325,4.261748602287048,4.558307463743295,4.954035122605795
1971-1980,4.943390676278908,4.267928680712765,3.6097701666726145,4.345398245726882,5.392175157735407,4.06248911633483,4.61613849258941,0.0,5.458882521747506,4.070747010592914,4.733395416990739,4.527026889171502
1981-1990,4.074751101877715,3.6937531766482055,4.313416635664998,3.827195421969129,3.919088375339364,4.981744244740756,4.836910295512325,5.458882521747506,0.0,4.5394499841077645,4.213777359062875,5.291936253987497
1991-2000,4.768983625614071,3.8551755349372847,3.758412223313996,3.527613791187328,4.384491161492489,4.024716234691463,4.261748602287048,4.070747010592914,4.5394499841077645,0.0,3.4490623909689853,3.585663102986119
2001-2010,4.696079323457955,4.024320976115776,4.14336106426623,3.767120869610528,4.225306634030045,4.6861043205880035,4.558307463743295,4.733395416990739,4.213777359062875,3.4490623909689853,0.0,3.980880464705042
2011-2018,5.398858776087037,4.474215512894113,4.263690480116589,4.419884939445509,5.500200067913638,4.295115880508118,4.954035122605795,4.527026889171502,5.291936253987497,3.585663102986119,3.980880464705042,0.0
