timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,1931-1940,3,2.3415184491528924,0.0
1901-1910,1951-1960,5,2.3411287528247544,0.0
1901-1910,1991-2000,9,2.421643730536521,0.0
1901-1910,2001-2010,10,2.4002946738794098,0.0
1911-1920,1961-1970,5,2.073612927396331,0.0
1911-1920,1981-1990,7,2.3224420336301335,0.0
1911-1920,1951-1960,4,2.5050743829670443,0.0
1911-1920,1931-1940,2,2.6786549250031366,0.0
1911-1920,1991-2000,8,2.3853221089059096,0.0
1921-1930,1981-1990,6,2.323082926359892,0.0
1921-1930,1961-1970,4,2.253902176781508,0.0
1921-1930,1971-1980,5,2.1217678205903607,0.0
1921-1930,1951-1960,3,2.5749604112899527,0.0
1921-1930,1941-1950,2,2.3920583334728964,0.0
1921-1930,1931-1940,1,3.0766676252212735,0.0
1911-1920,2001-2010,9,2.072684262751078,0.0
1931-1940,1971-1980,4,1.8619859946767523,0.0
1921-1930,2001-2010,8,1.8942221574367428,0.0
1921-1930,2011-2018,9,2.111109896134632,0.0
1931-1940,1951-1960,2,1.7371110260821196,0.0
1931-1940,1961-1970,3,1.6296925322700366,0.0
1921-1930,1991-2000,7,2.2893263993213875,0.0
1951-1960,2001-2010,5,2.1310560694834186,0.0
1961-1970,2001-2010,4,1.6836769518130783,0.0
1941-1950,2011-2018,7,1.7947631056604694,0.0
1951-1960,1991-2000,4,2.301959222404452,0.0
1941-1950,1991-2000,5,2.5798351903541445,0.0
1941-1950,2001-2010,6,2.4209978051006424,0.0
1941-1950,1961-1970,2,1.7752108334426566,0.0
1931-1940,2011-2018,8,1.9539043406410674,0.0
1931-1940,2001-2010,7,2.6976032534922814,0.0
1931-1940,1991-2000,6,2.424571957862971,0.0
1981-1990,2001-2010,2,1.8569178113410383,0.0
1981-1990,1991-2000,1,1.671472187963655,0.0
1971-1980,2001-2010,3,1.993894221683301,0.0
1971-1980,1991-2000,2,2.2072310808006343,0.0
1911-1920,2011-2018,10,2.0886350823415105,0.001
1931-1940,1981-1990,5,1.5569125602020037,0.001
1911-1920,1941-1950,3,2.15922728186851,0.002
1901-1910,1981-1990,8,2.204802391514636,0.002
1911-1920,1971-1980,6,1.9721864647490615,0.002
1901-1910,2011-2018,11,2.235521386027554,0.002
1961-1970,1991-2000,3,1.5210615307379374,0.002
1931-1940,1941-1950,1,1.5563125516335659,0.002
1901-1910,1971-1980,7,2.0518781546751566,0.004
1941-1950,1981-1990,4,1.6232752370335828,0.005
1901-1910,1941-1950,4,2.0514703063189725,0.008
1901-1910,1961-1970,6,2.0269201213556176,0.008
1951-1960,1961-1970,1,1.541232276908655,0.01
1991-2000,2011-2018,2,1.3656841788263951,0.016
1951-1960,2011-2018,6,1.529059114292193,0.018
1971-1980,2011-2018,4,1.440345767263281,0.021
2001-2010,2011-2018,1,1.3028115607238837,0.024
1951-1960,1981-1990,3,1.4492277787816168,0.036
1991-2000,2001-2010,1,1.1891057762123676,0.044
1941-1950,1971-1980,3,1.4027625400770873,0.045
