synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25245,bank,1901-1910,1911-1920,0.004209049364256265,0.24181755107430467
s25245,bank,1911-1920,1921-1930,0.037612179053267775,4.025531534987923
s25245,bank,1921-1930,1931-1940,0.03751142907091419,0.32985767872757915
s25245,bank,1931-1940,1941-1950,0.003960813123226276,0.2278146943078905
s25245,bank,1941-1950,1951-1960,0.003977232271797549,0.3446263718925206
s25245,bank,1951-1960,1961-1970,0.004603035668218607,0.14831864920454615
s25245,bank,1961-1970,1971-1980,0.0012198758863118048,0.24112029836488033
s25245,bank,1971-1980,1981-1990,0.007358598435153564,0.8693322167401049
s25245,bank,1981-1990,1991-2000,0.012271141932233623,0.19381223820056137
s25245,bank,1991-2000,2001-2010,0.003562899817373921,0.26832531623975053
