,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.322,0.807,0.125,0.162,0.42,0.048,0.969,0.124,0.295,0.174,0.919
1911-1920,0.322,0.0,0.881,0.449,0.565,0.825,0.139,1.0,0.451,0.802,0.541,0.884
1921-1930,0.807,0.881,0.0,0.568,0.243,0.621,0.477,0.893,0.166,0.677,0.499,0.855
1931-1940,0.125,0.449,0.568,0.0,0.903,0.497,0.67,0.739,0.324,0.57,0.904,0.796
1941-1950,0.162,0.565,0.243,0.903,0.0,0.725,0.139,0.787,0.784,0.781,0.475,0.561
1951-1960,0.42,0.825,0.621,0.497,0.725,0.0,0.157,0.961,0.502,0.846,0.27,0.663
1961-1970,0.048,0.139,0.477,0.67,0.139,0.157,0.0,0.403,0.089,0.211,0.84,0.555
1971-1980,0.969,1.0,0.893,0.739,0.787,0.961,0.403,0.0,0.274,0.987,0.485,0.97
1981-1990,0.124,0.451,0.166,0.324,0.784,0.502,0.089,0.274,0.0,0.502,0.206,0.257
1991-2000,0.295,0.802,0.677,0.57,0.781,0.846,0.211,0.987,0.502,0.0,0.47,0.952
2001-2010,0.174,0.541,0.499,0.904,0.475,0.27,0.84,0.485,0.206,0.47,0.0,0.588
2011-2018,0.919,0.884,0.855,0.796,0.561,0.663,0.555,0.97,0.257,0.952,0.588,0.0
