,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.587,0.662,0.088,0.204,0.092,0.072,0.2,0.23,0.622,0.513,0.205
1911-1920,0.587,0.0,0.724,0.394,0.848,0.295,0.436,0.212,0.71,0.678,0.343,0.265
1921-1930,0.662,0.724,0.0,0.047,0.296,0.048,0.098,0.085,0.35,0.28,0.687,0.089
1931-1940,0.088,0.394,0.047,0.0,0.2,0.038,0.529,0.043,0.011,0.366,0.0,0.108
1941-1950,0.204,0.848,0.296,0.2,0.0,0.601,0.229,0.17,0.403,0.762,0.016,0.092
1951-1960,0.092,0.295,0.048,0.038,0.601,0.0,0.293,0.872,0.207,0.25,0.006,0.026
1961-1970,0.072,0.436,0.098,0.529,0.229,0.293,0.0,0.432,0.085,0.247,0.001,0.023
1971-1980,0.2,0.212,0.085,0.043,0.17,0.872,0.432,0.0,0.037,0.238,0.007,0.059
1981-1990,0.23,0.71,0.35,0.011,0.403,0.207,0.085,0.037,0.0,0.38,0.128,0.133
1991-2000,0.622,0.678,0.28,0.366,0.762,0.25,0.247,0.238,0.38,0.0,0.435,0.625
2001-2010,0.513,0.343,0.687,0.0,0.016,0.006,0.001,0.007,0.128,0.435,0.0,0.158
2011-2018,0.205,0.265,0.089,0.108,0.092,0.026,0.023,0.059,0.133,0.625,0.158,0.0
