,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,5.593350665682631,5.355692570070427,7.945769092222229,6.534366843343929,5.606364654465698,5.468623371709675,5.706997890281088,6.084506865230505,6.916994270928202,6.594738074717077,9.527153132291645
1911-1920,5.593350665682631,0.0,5.355344270836378,8.38106750413693,6.697190138979008,4.8250291305498845,4.929575871060331,4.981337276301851,5.072195334921567,6.378295139575699,6.544669217313303,9.783799912566916
1921-1930,5.355692570070427,5.355344270836378,0.0,7.54317955256705,5.789442174736946,5.179818227114564,5.0837072840377475,5.83308800552635,5.6222257901711625,6.177629888590093,6.145102191612962,9.805986707511565
1931-1940,7.945769092222229,8.38106750413693,7.54317955256705,0.0,7.041624604786086,7.339122322146168,7.86839844859419,7.735105997547244,8.225459767935611,8.171830237335692,8.348385407363208,10.555657528312203
1941-1950,6.534366843343929,6.697190138979008,5.789442174736946,7.041624604786086,0.0,6.029620872609596,6.481122417056009,6.18679973126755,6.665815916913868,6.668998725813576,6.866908296977405,9.860978617043383
1951-1960,5.606364654465698,4.8250291305498845,5.179818227114564,7.339122322146168,6.029620872609596,0.0,4.970677864420699,5.085356347047641,5.399201842727991,6.039265660837216,6.700451200545741,9.995068541831012
1961-1970,5.468623371709675,4.929575871060331,5.0837072840377475,7.86839844859419,6.481122417056009,4.970677864420699,0.0,5.024827292992585,4.866506555524229,5.636574305088993,6.257488972099085,10.233948193860115
1971-1980,5.706997890281088,4.981337276301851,5.83308800552635,7.735105997547244,6.18679973126755,5.085356347047641,5.024827292992585,0.0,5.113031807046519,5.723705151392711,6.11712260064607,9.243570614674182
1981-1990,6.084506865230505,5.072195334921567,5.6222257901711625,8.225459767935611,6.665815916913868,5.399201842727991,4.866506555524229,5.113031807046519,0.0,5.967673077578389,6.38369103768511,9.967202056322437
1991-2000,6.916994270928202,6.378295139575699,6.177629888590093,8.171830237335692,6.668998725813576,6.039265660837216,5.636574305088993,5.723705151392711,5.967673077578389,0.0,6.464138762371443,9.47442599198205
2001-2010,6.594738074717077,6.544669217313303,6.145102191612962,8.348385407363208,6.866908296977405,6.700451200545741,6.257488972099085,6.11712260064607,6.38369103768511,6.464138762371443,0.0,7.788946579014016
2011-2018,9.527153132291645,9.783799912566916,9.805986707511565,10.555657528312203,9.860978617043383,9.995068541831012,10.233948193860115,9.243570614674182,9.967202056322437,9.47442599198205,7.788946579014016,0.0
