,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.0,0.044,0.003,0.187,0.002,0.005,0.0,0.007,0.003,0.001,0.001
1911-1920,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.003,0.0,0.019,0.002,0.002
1921-1930,0.044,0.02,0.0,0.644,0.921,0.54,0.583,0.123,0.263,0.825,0.471,0.29
1931-1940,0.003,0.0,0.644,0.0,0.405,0.456,0.586,0.14,0.668,0.657,0.045,0.277
1941-1950,0.187,0.0,0.921,0.405,0.0,0.218,0.523,0.014,0.306,0.239,0.072,0.039
1951-1960,0.002,0.0,0.54,0.456,0.218,0.0,0.54,0.383,0.169,0.666,0.035,0.172
1961-1970,0.005,0.0,0.583,0.586,0.523,0.54,0.0,0.027,0.264,0.762,0.048,0.689
1971-1980,0.0,0.003,0.123,0.14,0.014,0.383,0.027,0.0,0.223,0.459,0.239,0.285
1981-1990,0.007,0.0,0.263,0.668,0.306,0.169,0.264,0.223,0.0,0.194,0.627,0.461
1991-2000,0.003,0.019,0.825,0.657,0.239,0.666,0.762,0.459,0.194,0.0,0.697,0.854
2001-2010,0.001,0.002,0.471,0.045,0.072,0.035,0.048,0.239,0.627,0.697,0.0,0.645
2011-2018,0.001,0.002,0.29,0.277,0.039,0.172,0.689,0.285,0.461,0.854,0.645,0.0
