,1921-1930,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1921-1930,0.0,21.893494826929,17.117517080309813,14.952792438033141,16.73788215648665,14.599395819241055,13.30518214070008,13.075290532392852
1951-1960,21.893494826929,0.0,23.023049630152048,23.28505983799008,23.185774512569836,23.34823935599433,19.309001447366114,18.953418469897446
1961-1970,17.117517080309813,23.023049630152048,0.0,10.957026744797275,11.622414026644922,9.43395539595264,10.86136030788355,11.885710033935661
1971-1980,14.952792438033141,23.28505983799008,10.957026744797275,0.0,9.755017285005266,8.735440262675814,9.425790516712864,9.694603157168828
1981-1990,16.73788215648665,23.185774512569836,11.622414026644922,9.755017285005266,0.0,11.062759103122294,11.707267231126403,12.250444478395059
1991-2000,14.599395819241055,23.34823935599433,9.43395539595264,8.735440262675814,11.062759103122294,0.0,8.568374848201021,9.884255927953893
2001-2010,13.30518214070008,19.309001447366114,10.86136030788355,9.425790516712864,11.707267231126403,8.568374848201021,0.0,6.186543320574079
2011-2018,13.075290532392852,18.953418469897446,11.885710033935661,9.694603157168828,12.250444478395059,9.884255927953893,6.186543320574079,0.0
