,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.77,0.188,0.006,0.027,0.002,0.019,0.014,0.011,0.0,0.0,0.002
1911-1920,0.77,0.0,0.166,0.006,0.018,0.0,0.027,0.011,0.017,0.005,0.003,0.003
1921-1930,0.188,0.166,0.0,0.001,0.058,0.0,0.004,0.013,0.019,0.006,0.001,0.007
1931-1940,0.006,0.006,0.001,0.0,0.022,0.017,0.068,0.009,0.019,0.0,0.0,0.0
1941-1950,0.027,0.018,0.058,0.022,0.0,0.024,0.052,0.645,0.404,0.0,0.0,0.018
1951-1960,0.002,0.0,0.0,0.017,0.024,0.0,0.562,0.016,0.075,0.0,0.0,0.009
1961-1970,0.019,0.027,0.004,0.068,0.052,0.562,0.0,0.038,0.466,0.011,0.003,0.175
1971-1980,0.014,0.011,0.013,0.009,0.645,0.016,0.038,0.0,0.315,0.0,0.0,0.038
1981-1990,0.011,0.017,0.019,0.019,0.404,0.075,0.466,0.315,0.0,0.01,0.005,0.552
1991-2000,0.0,0.005,0.006,0.0,0.0,0.0,0.011,0.0,0.01,0.0,0.879,0.047
2001-2010,0.0,0.003,0.001,0.0,0.0,0.0,0.003,0.0,0.005,0.879,0.0,0.039
2011-2018,0.002,0.003,0.007,0.0,0.018,0.009,0.175,0.038,0.552,0.047,0.039,0.0
