event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1921-1930,1931-1940,3.3359875596040958,0.001,1,1931-1940,consecutive
1,1931-1940,1941-1950,2.178269320107683,0.022,2,"1941-1950,1951-1960",consecutive
2,1941-1950,1951-1960,2.568425367587514,0.024,1,1951-1960,consecutive
3,1961-1970,1971-1980,2.5533214027291176,0.038,1,1971-1980,consecutive
4,1981-1990,1991-2000,2.5310769259921604,0.01,2,"1991-2000,2001-2010",consecutive
5,2001-2010,2011-2018,2.142213671089921,0.039,1,2011-2018,consecutive
