synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s11270,blatt,1901-1910,1911-1920,0.07520602160788863,0.06422854818208014
s11270,blatt,1911-1920,1921-1930,0.03674558588968687,0.11878984798261498
s11270,blatt,1921-1930,1931-1940,0.04093725882691665,0.1519985440679179
s11270,blatt,1931-1940,1941-1950,0.044382352318192625,0.172683462697337
s11270,blatt,1941-1950,1951-1960,0.03962776802340906,0.08253328135358716
s11270,blatt,1951-1960,1961-1970,0.07862870772117424,0.07594175618893424
s11270,blatt,1961-1970,1971-1980,0.09156991138635753,0.16063339617227584
s11270,blatt,1971-1980,1981-1990,0.06827023587375372,0.0777388242255112
s11270,blatt,1981-1990,1991-2000,0.04490617293828226,0.14515589618825858
s11270,blatt,1991-2000,2001-2010,0.10287431039168426,0.1696699327272093
