synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s107180,block,1901-1910,1911-1920,0.08759373556531373,0.018991807432196417
s107180,block,1911-1920,1921-1930,0.24820844769479647,0.1485764492967467
s107180,block,1921-1930,1931-1940,0.11287529787768853,0.11696417823626683
s107180,block,1931-1940,1941-1950,0.05891432265479363,0.0961392471666585
s107180,block,1941-1950,1951-1960,0.0793789288783306,0.10678216333248661
s107180,block,1951-1960,1961-1970,0.04275086160568589,0.06684526117876968
s107180,block,1961-1970,1971-1980,0.05113178270724749,0.09328734435016808
s107180,block,1971-1980,1981-1990,0.1521641414225933,0.2246435404528454
s107180,block,1981-1990,1991-2000,0.07508305140392915,0.04265703921312555
s107180,block,1991-2000,2001-2010,0.054780522254127814,0.13233584977359183
