,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.071,0.642,0.906,0.933,0.852,0.597,0.939,0.63,0.311,0.558,0.86
1911-1920,0.071,0.0,0.215,0.071,0.077,0.007,0.134,0.043,0.164,0.006,0.0,0.01
1921-1930,0.642,0.215,0.0,0.616,0.497,0.335,0.762,0.378,0.66,0.089,0.091,0.258
1931-1940,0.906,0.071,0.616,0.0,0.644,0.311,0.249,0.424,0.448,0.151,0.107,0.568
1941-1950,0.933,0.077,0.497,0.644,0.0,0.349,0.333,0.486,0.577,0.166,0.111,0.331
1951-1960,0.852,0.007,0.335,0.311,0.349,0.0,0.388,0.719,0.214,0.22,0.379,0.926
1961-1970,0.597,0.134,0.762,0.249,0.333,0.388,0.0,0.365,0.525,0.054,0.035,0.263
1971-1980,0.939,0.043,0.378,0.424,0.486,0.719,0.365,0.0,0.297,0.27,0.23,0.86
1981-1990,0.63,0.164,0.66,0.448,0.577,0.214,0.525,0.297,0.0,0.108,0.083,0.329
1991-2000,0.311,0.006,0.089,0.151,0.166,0.22,0.054,0.27,0.108,0.0,0.927,0.45
2001-2010,0.558,0.0,0.091,0.107,0.111,0.379,0.035,0.23,0.083,0.927,0.0,0.587
2011-2018,0.86,0.01,0.258,0.568,0.331,0.926,0.263,0.86,0.329,0.45,0.587,0.0
