synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s47771,pflaster,1901-1910,1911-1920,0.017681478992378125,1.3391120194905044
s47771,pflaster,1911-1920,1921-1930,0.009275153437789048,0.4029841180047416
s47771,pflaster,1921-1930,1931-1940,0.022791790942438918,0.1384676091809757
s47771,pflaster,1931-1940,1941-1950,0.003215839711482637,0.378895597765615
s47771,pflaster,1941-1950,1951-1960,0.010592010801459538,0.5309846780296483
s47771,pflaster,1951-1960,1961-1970,0.004968710528686015,0.1912829225025027
s47771,pflaster,1961-1970,1971-1980,0.013377671253770106,0.08031035974302007
s47771,pflaster,1971-1980,1981-1990,0.006888502965305465,0.4158030279644443
s47771,pflaster,1981-1990,1991-2000,0.024684354014845943,0.3032081459966549
s47771,pflaster,1991-2000,2001-2010,0.02268134027637386,1.550709394229233
