synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s7930,pflaster,1901-1910,1911-1920,0.74151500830295,0.24031738237991437
s7930,pflaster,1911-1920,1921-1930,0.7374200283603921,0.05796942855381072
s7930,pflaster,1921-1930,1931-1940,2.87349922928351,0.275765857600514
s7930,pflaster,1931-1940,1941-1950,0.7714197291978734,0.04808511917219133
s7930,pflaster,1941-1950,1951-1960,1.8919501943985206,0.14406937006441795
s7930,pflaster,1951-1960,1961-1970,0.40825131453327,0.032091548475252835
s7930,pflaster,1961-1970,1971-1980,0.343332866294102,0.07333268192123425
s7930,pflaster,1971-1980,1981-1990,0.9305841475588116,0.21431379203573905
s7930,pflaster,1981-1990,1991-2000,0.8088244219748699,0.058976886859739994
s7930,pflaster,1991-2000,2001-2010,1.0722047060699986,0.08336790283595323
