,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,11.95034424854317,11.118572205048315,13.099971966339679,15.797701399148346,13.53704927918753,12.279290748348721,11.503335525157713,10.418394191457354,10.566723806810856,10.703668983595119
1921-1930,11.95034424854317,0.0,8.332650505322736,11.646293644925935,15.61083738228413,11.434576756636071,13.359021218240029,11.055539720092101,12.005606844530536,11.368265013837464,10.863454527414698
1931-1940,11.118572205048315,8.332650505322736,0.0,9.826928303988877,15.918700834773238,11.120570117208768,13.828304006550795,9.994851295146013,10.862766074158165,10.408803808964104,9.461600597400459
1941-1950,13.099971966339679,11.646293644925935,9.826928303988877,0.0,18.926212500072104,14.369690625549493,16.155417106657186,12.60115145496378,14.226467531995196,13.683428707731645,12.602061065172538
1951-1960,15.797701399148346,15.61083738228413,15.918700834773238,18.926212500072104,0.0,16.030961874990187,16.521808616462184,12.390841443920676,13.460324716607916,13.786892007567898,13.104955936802797
1961-1970,13.53704927918753,11.434576756636071,11.120570117208768,14.369690625549493,16.030961874990187,0.0,13.228868976901428,10.050994115219604,9.559548950990221,8.924025695723673,8.223194660430021
1971-1980,12.279290748348721,13.359021218240029,13.828304006550795,16.155417106657186,16.521808616462184,13.228868976901428,0.0,13.115183131146736,10.20641153683322,10.693123875841627,11.375425980174095
1981-1990,11.503335525157713,11.055539720092101,9.994851295146013,12.60115145496378,12.390841443920676,10.050994115219604,13.115183131146736,0.0,7.315114461641889,6.671273577991931,5.379819183723244
1991-2000,10.418394191457354,12.005606844530536,10.862766074158165,14.226467531995196,13.460324716607916,9.559548950990221,10.20641153683322,7.315114461641889,0.0,4.127127347807411,4.552289451489704
2001-2010,10.566723806810856,11.368265013837464,10.408803808964104,13.683428707731645,13.786892007567898,8.924025695723673,10.693123875841627,6.671273577991931,4.127127347807411,0.0,3.649233054035653
2011-2018,10.703668983595119,10.863454527414698,9.461600597400459,12.602061065172538,13.104955936802797,8.223194660430021,11.375425980174095,5.379819183723244,4.552289451489704,3.649233054035653,0.0
