,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.44,0.047,0.639,1.0,0.864,0.668,0.842,0.942,0.339,0.865,0.511
1911-1920,0.44,0.0,0.002,0.105,0.309,0.414,0.085,0.095,0.393,0.024,0.444,0.199
1921-1930,0.047,0.002,0.0,0.317,0.053,0.053,0.254,0.234,0.032,0.031,0.008,0.031
1931-1940,0.639,0.105,0.317,0.0,0.603,0.526,0.76,0.681,0.407,0.495,0.362,0.345
1941-1950,1.0,0.309,0.053,0.603,0.0,0.913,0.691,0.854,0.833,0.257,0.751,0.733
1951-1960,0.864,0.414,0.053,0.526,0.913,0.0,0.575,0.625,0.623,0.231,0.576,0.54
1961-1970,0.668,0.085,0.254,0.76,0.691,0.575,0.0,0.693,0.525,0.574,0.278,0.356
1971-1980,0.842,0.095,0.234,0.681,0.854,0.625,0.693,0.0,0.559,0.49,0.43,0.365
1981-1990,0.942,0.393,0.032,0.407,0.833,0.623,0.525,0.559,0.0,0.405,0.997,0.886
1991-2000,0.339,0.024,0.031,0.495,0.257,0.231,0.574,0.49,0.405,0.0,0.292,0.428
2001-2010,0.865,0.444,0.008,0.362,0.751,0.576,0.278,0.43,0.997,0.292,0.0,0.81
2011-2018,0.511,0.199,0.031,0.345,0.733,0.54,0.356,0.365,0.886,0.428,0.81,0.0
