synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s47771,pflaster,1901-1910,1911-1920,0.08052578401340667,0.07454442812782798
s47771,pflaster,1911-1920,1921-1930,0.0905218123875464,0.045371474831516836
s47771,pflaster,1921-1930,1931-1940,0.02945441402020568,0.05728408237867384
s47771,pflaster,1931-1940,1941-1950,0.02459458363959571,0.07184269215431753
s47771,pflaster,1941-1950,1951-1960,0.032088268582497644,0.09521485353550316
s47771,pflaster,1951-1960,1961-1970,0.01982983715492891,0.0759093711531528
s47771,pflaster,1961-1970,1971-1980,0.030656381407664333,0.07348779953434656
s47771,pflaster,1971-1980,1981-1990,0.045728210493044145,0.05604953839608361
s47771,pflaster,1981-1990,1991-2000,0.04320153856899425,0.09245175484685697
s47771,pflaster,1991-2000,2001-2010,0.09294511199396147,0.29892890863044225
