,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.445,0.655,0.564,0.851,0.067,0.625,0.484,0.264,0.094,0.612,0.915
1911-1920,0.445,0.0,0.284,0.293,0.764,0.231,0.624,0.288,0.156,0.04,0.555,0.678
1921-1930,0.655,0.284,0.0,0.751,0.348,0.075,0.793,0.79,0.355,0.268,0.888,0.689
1931-1940,0.564,0.293,0.751,0.0,0.395,0.029,0.503,0.811,0.465,0.303,0.813,0.645
1941-1950,0.851,0.764,0.348,0.395,0.0,0.214,0.583,0.267,0.223,0.043,0.481,0.879
1951-1960,0.067,0.231,0.075,0.029,0.214,0.0,0.22,0.052,0.036,0.006,0.049,0.168
1961-1970,0.625,0.624,0.793,0.503,0.583,0.22,0.0,0.396,0.436,0.154,0.667,0.568
1971-1980,0.484,0.288,0.79,0.811,0.267,0.052,0.396,0.0,0.452,0.627,0.689,0.463
1981-1990,0.264,0.156,0.355,0.465,0.223,0.036,0.436,0.452,0.0,0.199,0.384,0.541
1991-2000,0.094,0.04,0.268,0.303,0.043,0.006,0.154,0.627,0.199,0.0,0.316,0.101
2001-2010,0.612,0.555,0.888,0.813,0.481,0.049,0.667,0.689,0.384,0.316,0.0,0.732
2011-2018,0.915,0.678,0.689,0.645,0.879,0.168,0.568,0.463,0.541,0.101,0.732,0.0
