embedding_dim,drift_magnitude
0,0.04009823376855541
1,1.8349396122509947
2,5.041628479327402
3,1.1086171182569984
4,0.19762829846608584
5,0.8073230737568281
6,1.198396103095979
7,18.172212429204308
8,0.6560871356803256
9,41.69414367000133
10,1.9329271497497933
11,2.5694652634381177
12,0.3562471550121529
13,13.003678531379752
14,7.025137003420286
15,3.5828537512493575
16,2.1814552189254397
17,1.6143785922948877
18,8.946962488105878
19,0.40877153040816605
20,0.576031866115802
21,1.307992547938172
22,10.548959591031569
23,1.6831009680708988
24,8.763417481521909
25,1.519174570856302
26,0.44940457531462974
27,21.713333490318426
28,1.1726564124965457
29,6.450819275610659
30,2.5111388121855214
31,0.8400911733745067
32,13.666643208060858
33,2.148919396367569
34,0.43049403672692954
35,2.629877340599126
36,1.8962882412316495
37,0.6139044112278239
38,8.099499105183202
39,5.580367848585888
40,1.771868542754963
41,2.169651637137963
42,2.6684504461559113
43,1.0387268969647991
44,10.259024275718883
45,3.1091989939620905
46,0.6960086635011601
47,1.6287429298339633
48,1.8038492397996677
49,1.539434613448433
50,0.6569070255967415
51,1.2615911602692393
52,2.9446327943103743
53,1.1726486679076185
54,2.6372452910687567
55,3.690423630401198
56,16.718436429231815
57,0.7273153273098826
58,1.2824461476686506
59,7.968964530734234
60,0.8599494926630784
61,1.678104668629671
62,1.7164573358381483
63,1.0154242147034573
64,0.48519341771346275
65,0.9898530720228358
66,2.3369067974607294
67,17.036592027927252
68,1.5530357756301516
69,4.1969074380584575
70,2.7379240048107283
71,2.717977913110567
72,1.8827283650511208
73,1.8123689996289842
74,1.8727923123377146
75,1.0770873341706426
76,0.7021694810891966
77,3.0344615206388132
78,1.8439250197892347
79,2.4044809606525828
80,1.7404480990783424
81,1.3198140220370709
82,1.4102608370533936
83,2.9168768505396954
84,2.228309568975955
85,1.3360466537510534
86,2.525368662837828
87,1.0395956611565325
88,3.111272046583363
89,0.7408790063153913
90,0.6634933997467561
91,2.852527652832704
92,2.562493327102055
93,1.5140220979968964
94,1.067807206394965
95,1.2040498950656502
96,2.1782525676681823
97,0.6428647226330143
98,1.3760621095241077
99,1.1803329288757414
100,1.3751624362325385
101,1.1689280405608062
102,1.0257383697513818
103,2.404501460956749
104,2.291983615471676
105,1.980468907291136
106,1.5474334372886687
107,2.7978203322535653
108,1.3609379390897227
109,1.3713199294852703
110,2.4846526222470575
111,2.4145260321180024
112,2.502639447432881
113,1.9337181603207565
114,2.2075395966162783
115,1.5602357134530302
116,3.588879309305007
117,6.257591794109251
118,0.8984048300024813
119,4.219691718931283
120,1.1863140978364621
121,2.378102739225045
122,2.0311733604651345
123,1.5219971379234067
124,1.8360517003468766
125,2.500387242434973
126,1.4687048573054313
127,1.5292329654952048
128,2.4278156302980682
129,2.0161790256198766
130,3.255268026320274
131,2.6095634785561312
132,2.043935823042818
133,2.0070265743850437
134,2.8037763369859863
135,3.006441239907135
136,1.718822725083746
137,2.9676612671739537
138,2.7475920613186657
139,2.3315371172888595
140,0.6129861800344614
141,1.2551890697836832
142,1.2669010305945736
143,3.251330270030437
144,1.6348381671534715
145,3.1997147577096836
146,1.7069247983412938
147,2.419517331303235
148,1.38437153697346
149,2.2175258579163897
150,1.8968303201068903
151,2.544008140760056
152,2.683436259799705
153,1.8864594282793776
154,1.6758769563731684
155,2.1150958269288385
156,1.4940360260478207
157,2.0949583976385258
158,2.0847564108789207
159,1.5143576639642098
160,1.6249433716459483
161,1.3535973968511106
162,4.51964557059895
163,10.38213725534124
164,1.081158156062566
165,1.3004081915984547
166,6.282738934671976
167,2.2574651326204167
168,2.171985724500152
169,2.282705952444696
170,1.8935261253292268
171,2.207981638636676
172,1.720379210082954
173,1.6110764403687525
174,3.4814289235985454
175,1.960569447879464
176,1.2068120991306037
177,1.5391730867099676
178,1.3504401146780705
179,2.1749960091651412
180,1.3556611724790635
181,3.9146290414187273
182,3.848964541871574
183,1.8688649430336368
184,2.4099107858643682
185,2.9607755536385216
186,1.351775257054927
187,3.166820545589872
188,1.7928083767030092
189,2.0975353376740924
190,6.886189023924473
191,2.12259116255255
192,3.004133163093065
193,1.2454781810678073
194,2.3869971733109625
195,1.1768352941572495
196,1.5875994572287349
197,2.382037093328237
198,2.253265612927691
199,1.1525599675666716
200,2.5352207808368563
201,2.6155584488276387
202,2.6300058516235505
203,1.610193033967579
204,1.6035591630227708
205,2.3171945088442767
206,2.4949019573225564
207,2.3037067838428538
208,2.2459510236368696
209,1.1143624063252993
210,1.0005633422161935
211,2.602716298994459
212,1.5810698275419846
213,3.0859180364591663
214,1.2977310631993004
215,2.260901686787164
216,1.1695663637907516
217,1.2157255946470569
218,2.293421570748244
219,2.41395168111156
220,1.296015691406735
221,1.5949804579578055
222,1.338482382202319
223,1.9603929546264893
224,2.2476326272959612
225,1.5488136693312182
226,3.266300021578703
227,2.4103385694863197
228,1.9401265494285662
229,1.8302298097849061
230,3.753300720078808
231,3.1556105188612076
232,2.0722410127033077
233,1.7061128672096595
234,1.5372376494531332
235,1.5706122860092866
236,3.9800243143563896
237,1.7945998992304268
238,1.471130073296583
239,5.5437089831908
240,1.8710557085929302
241,1.811202681076267
242,1.350651051997626
243,2.133662891372182
244,1.6431240074342774
245,2.6990767787049497
246,1.5661429223852934
247,1.4839026320546336
248,1.1469224043035091
249,1.5757503763215848
250,1.9409371461899418
251,2.221962280607865
252,2.205714458971026
253,1.7158226691872838
254,0.9359846966894892
255,0.7902876716078469
256,1.143708233419542
257,1.5632281177976342
258,2.1296513066459437
259,1.254435430582655
260,1.6840142487125538
261,2.2487332792281776
262,1.4949349691758718
263,2.062965756791163
264,1.89746817370829
265,2.4371163021702955
266,1.9418932895328604
267,2.5779011358183803
268,2.6893571717874933
269,2.041259490089168
270,8.106942866505351
271,1.9818768309032797
272,3.013828193292464
273,0.98838981313042
274,2.847761564263189
275,2.1879474502957104
276,1.8324917429258485
277,1.6555771606392335
278,2.1467999170744614
279,2.7914068181747966
280,2.1883707650745645
281,2.0977930516034484
282,2.1688599883869935
283,2.911046351957275
284,3.0268238282458966
285,1.9175859941444584
286,1.4203565017681392
287,1.2508818613014014
288,2.9443324079663533
289,1.2964572170982642
290,1.6556363401309422
291,2.515755710385432
292,1.5357177256735193
293,1.9058701466982255
294,2.144332450541991
295,1.6901605165037656
296,3.572189034325437
297,2.361533480493223
298,1.8355623735564055
