,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1981-1990
1911-1920,0.0,10.56162360018634,25.52359037994139,22.650136947400913,16.01943772676845,13.998488429582702
1921-1930,10.56162360018634,0.0,25.12657229757266,22.437101249249334,17.0094941320134,14.367967005330417
1931-1940,25.52359037994139,25.12657229757266,0.0,29.212291150387827,14.258287972744267,26.320658145122458
1941-1950,22.650136947400913,22.437101249249334,29.212291150387827,0.0,24.54200057292191,26.07287003571812
1951-1960,16.01943772676845,17.0094941320134,14.258287972744267,24.54200057292191,0.0,17.277720699195722
1981-1990,13.998488429582702,14.367967005330417,26.320658145122458,26.07287003571812,17.277720699195722,0.0
