event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1931-1940,1971-1980,3.9915008338828915,0.047,4,"1941-1950,1951-1960,1961-1970,1971-1980",sudden_shift
1,1931-1940,1991-2000,3.3257146920015987,0.031,6,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
2,1931-1940,2001-2010,3.3692289213274575,0.02,7,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
3,1931-1940,2011-2018,3.769597576164954,0.006,8,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
4,1971-1980,2001-2010,3.329376540261487,0.048,3,"1981-1990,1991-2000,2001-2010",sudden_shift
5,1971-1980,2011-2018,3.9214625039221884,0.01,4,"1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
