,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,6.470565677428156,6.053501183977494,6.1225681730415085,6.298753246264753,5.678741941602272,6.2691222615883015,6.307161849761278,5.281736676738207,5.33154890991611,5.170344261300202
1921-1930,6.470565677428156,0.0,5.92544489068677,5.093381008726601,6.511189285641856,5.405143353956368,6.817165753978344,5.1282077682138345,5.333492859803831,4.774506459700955,4.686377584559686
1931-1940,6.053501183977494,5.92544489068677,0.0,6.191008001937615,4.303485416434193,4.926553943643301,3.9915008338828915,5.2065423061313485,3.3257146920015987,3.3692289213274575,3.769597576164954
1941-1950,6.1225681730415085,5.093381008726601,6.191008001937615,0.0,5.489252361199041,5.744720053722717,6.632826804842049,5.8118420098630565,5.300034996447239,5.132730597951891,4.2608956604037695
1951-1960,6.298753246264753,6.511189285641856,4.303485416434193,5.489252361199041,0.0,5.251346750192886,3.7984952791246154,5.9376079905361125,3.6795404080781378,3.8846147357485608,3.645207213167461
1961-1970,5.678741941602272,5.405143353956368,4.926553943643301,5.744720053722717,5.251346750192886,0.0,5.633609758415104,4.649578474289071,4.326014369463593,4.470264948410989,4.295668144342212
1971-1980,6.2691222615883015,6.817165753978344,3.9915008338828915,6.632826804842049,3.7984952791246154,5.633609758415104,0.0,5.765281329068956,3.061658522268223,3.329376540261487,3.9214625039221884
1981-1990,6.307161849761278,5.1282077682138345,5.2065423061313485,5.8118420098630565,5.9376079905361125,4.649578474289071,5.765281329068956,0.0,4.4115204110773165,4.360840463845974,4.216112362429583
1991-2000,5.281736676738207,5.333492859803831,3.3257146920015987,5.300034996447239,3.6795404080781378,4.326014369463593,3.061658522268223,4.4115204110773165,0.0,1.5149191121602184,2.3796452027254174
2001-2010,5.33154890991611,4.774506459700955,3.3692289213274575,5.132730597951891,3.8846147357485608,4.470264948410989,3.329376540261487,4.360840463845974,1.5149191121602184,0.0,2.2376174510944886
2011-2018,5.170344261300202,4.686377584559686,3.769597576164954,4.2608956604037695,3.645207213167461,4.295668144342212,3.9214625039221884,4.216112362429583,2.3796452027254174,2.2376174510944886,0.0
