,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.02,0.741,0.799,0.522,0.212,0.057,0.331,0.047,0.053,0.012,0.02
1911-1920,0.02,0.0,0.003,0.013,0.2,0.1,0.055,0.002,0.003,0.01,0.097,0.05
1921-1930,0.741,0.003,0.0,0.578,0.415,0.108,0.037,0.243,0.065,0.039,0.009,0.028
1931-1940,0.799,0.013,0.578,0.0,0.638,0.319,0.158,0.942,0.061,0.131,0.04,0.116
1941-1950,0.522,0.2,0.415,0.638,0.0,0.457,0.568,0.464,0.14,0.381,0.372,0.542
1951-1960,0.212,0.1,0.108,0.319,0.457,0.0,0.765,0.336,0.153,0.798,0.555,0.298
1961-1970,0.057,0.055,0.037,0.158,0.568,0.765,0.0,0.25,0.014,0.094,0.097,0.097
1971-1980,0.331,0.002,0.243,0.942,0.464,0.336,0.25,0.0,0.041,0.072,0.007,0.041
1981-1990,0.047,0.003,0.065,0.061,0.14,0.153,0.014,0.041,0.0,0.399,0.012,0.007
1991-2000,0.053,0.01,0.039,0.131,0.381,0.798,0.094,0.072,0.399,0.0,0.16,0.061
2001-2010,0.012,0.097,0.009,0.04,0.372,0.555,0.097,0.007,0.012,0.16,0.0,0.105
2011-2018,0.02,0.05,0.028,0.116,0.542,0.298,0.097,0.041,0.007,0.061,0.105,0.0
