synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s42868,atmosphäre,1901-1910,1911-1920,1.1941671765544144,0.18990733617173697
s42868,atmosphäre,1911-1920,1921-1930,0.30279324711302413,0.013246019567847041
s42868,atmosphäre,1921-1930,1931-1940,0.39801690229717157,0.06750923219643554
s42868,atmosphäre,1931-1940,1941-1950,0.4040311117167866,0.040724164787251854
s42868,atmosphäre,1941-1950,1951-1960,1.6792348462372724,0.2703048913675168
s42868,atmosphäre,1951-1960,1961-1970,0.21359777808037142,0.0771685839080299
s42868,atmosphäre,1961-1970,1971-1980,0.2968032831141848,0.06998186275670752
s42868,atmosphäre,1971-1980,1981-1990,0.5849088486534818,0.1310291724009291
s42868,atmosphäre,1981-1990,1991-2000,0.055686772013143544,0.08147195184690624
s42868,atmosphäre,1991-2000,2001-2010,0.20764954286448828,0.07721668930650223
