synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s74827,kasse,1901-1910,1911-1920,0.021574519238738175,0.20043955606116715
s74827,kasse,1911-1920,1921-1930,0.0662093431598955,0.07760122212650876
s74827,kasse,1921-1930,1931-1940,0.1273955412152495,0.35917029527642863
s74827,kasse,1931-1940,1941-1950,0.12153463755388029,0.11382289847829329
s74827,kasse,1941-1950,1951-1960,0.29649597856016086,0.8419035652654528
s74827,kasse,1951-1960,1961-1970,0.1201447404564567,0.07572119836430131
s74827,kasse,1961-1970,1971-1980,0.1823185868850407,0.07828152410641667
s74827,kasse,1971-1980,1981-1990,0.03378813851024704,0.08911753678485332
s74827,kasse,1981-1990,1991-2000,0.06791600224170039,0.060949025257533526
s74827,kasse,1991-2000,2001-2010,0.11217574822847033,0.1873264526143502
