,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.0,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.045,0.003,0.004
1911-1920,0.0,0.0,0.165,0.003,0.0,0.0,0.0,0.002,0.0,0.003,0.0,0.0
1921-1930,0.008,0.165,0.0,0.903,0.81,0.959,0.58,0.301,0.141,0.457,0.618,0.424
1931-1940,0.0,0.003,0.903,0.0,0.48,0.469,0.02,0.248,0.149,0.38,0.585,0.165
1941-1950,0.008,0.0,0.81,0.48,0.0,0.819,0.064,0.126,0.236,0.103,0.288,0.113
1951-1960,0.0,0.0,0.959,0.469,0.819,0.0,0.097,0.426,0.163,0.081,0.216,0.164
1961-1970,0.0,0.0,0.58,0.02,0.064,0.097,0.0,0.012,0.034,0.09,0.086,0.765
1971-1980,0.0,0.002,0.301,0.248,0.126,0.426,0.012,0.0,0.19,0.082,0.5,0.237
1981-1990,0.0,0.0,0.141,0.149,0.236,0.163,0.034,0.19,0.0,0.006,0.561,0.108
1991-2000,0.045,0.003,0.457,0.38,0.103,0.081,0.09,0.082,0.006,0.0,0.441,0.196
2001-2010,0.003,0.0,0.618,0.585,0.288,0.216,0.086,0.5,0.561,0.441,0.0,0.616
2011-2018,0.004,0.0,0.424,0.165,0.113,0.164,0.765,0.237,0.108,0.196,0.616,0.0
