synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s25245,bank,1901-1910,1911-1920,0.004666038585922639,0.2798181958827295
s25245,bank,1911-1920,1921-1930,0.021464272556175862,1.0593009705118348
s25245,bank,1921-1930,1931-1940,0.036142398926532406,0.19884961022411696
s25245,bank,1931-1940,1941-1950,0.007740602892395442,0.4882592880400088
s25245,bank,1941-1950,1951-1960,0.003522086781674422,0.2244713214418502
s25245,bank,1951-1960,1961-1970,0.0037746457255524186,0.160491899144939
s25245,bank,1961-1970,1971-1980,0.003664508174693455,0.2525864805218869
s25245,bank,1971-1980,1981-1990,0.014390230098383472,0.6511194406858013
s25245,bank,1981-1990,1991-2000,0.03010353180548979,0.22395090435564186
s25245,bank,1991-2000,2001-2010,0.02186412743084385,1.6698910365435973
